timestamp,asset_id,spn190_engine_speed_rpm,spn110_coolant_temp_c,spn100_oil_pressure_kpa,spn175_oil_temp_c,is_anomaly,anomaly_type
2026-07-11T12:02:04+00:00,GEN-01,2156.3,93.8,392.8,99.5,0,
2026-07-11T12:02:05+00:00,GEN-01,2156.2,94.2,386.1,100.9,0,
2026-07-11T12:02:06+00:00,GEN-01,2129.6,93.9,353.9,101.4,0,
2026-07-11T12:02:07+00:00,GEN-01,2140.7,94.7,379.7,99.3,0,
2026-07-11T12:02:08+00:00,GEN-01,2099.6,94.5,332.1,98.7,0,
2026-07-11T12:02:09+00:00,GEN-01,2151.5,95.9,383.8,98.8,0,
2026-07-11T12:02:10+00:00,GEN-01,2144.0,94.9,376.2,100.0,0,
2026-07-11T12:02:11+00:00,GEN-01,2158.6,95.2,388.4,100.4,0,
2026-07-11T12:02:12+00:00,GEN-01,2102.8,94.5,349.9,100.8,0,
2026-07-11T12:02:13+00:00,GEN-01,2143.8,95.5,381.0,98.4,0,
2026-07-11T12:02:14+00:00,GEN-01,2133.2,93.8,358.8,98.9,0,
2026-07-11T12:02:15+00:00,GEN-01,2099.2,93.4,355.7,100.3,0,
2026-07-11T12:02:16+00:00,GEN-01,2128.0,95.3,364.8,100.5,0,
2026-07-11T12:02:17+00:00,GEN-01,2137.1,95.2,380.5,99.9,0,
2026-07-11T12:02:18+00:00,GEN-01,2150.3,94.6,391.4,99.7,0,
2026-07-11T12:02:19+00:00,GEN-01,2141.1,96.4,377.5,100.6,0,
2026-07-11T12:02:20+00:00,GEN-01,2130.4,93.9,358.2,99.6,0,
2026-07-11T12:02:21+00:00,GEN-01,2144.7,95.7,367.3,98.8,0,
2026-07-11T12:02:22+00:00,GEN-01,2136.3,95.8,384.2,101.3,0,
2026-07-11T12:02:23+00:00,GEN-01,2128.1,93.6,355.6,100.9,0,
2026-07-11T12:02:24+00:00,GEN-01,2122.5,95.0,365.7,99.9,0,
2026-07-11T12:02:25+00:00,GEN-01,2140.0,95.2,365.7,100.0,0,
2026-07-11T12:02:26+00:00,GEN-01,2140.0,94.4,368.9,99.5,0,
2026-07-11T12:02:27+00:00,GEN-01,2165.2,94.4,403.4,101.4,0,
2026-07-11T12:02:28+00:00,GEN-01,2130.8,94.5,363.2,100.5,0,
2026-07-11T12:02:29+00:00,GEN-01,2161.5,93.8,394.6,100.9,0,
2026-07-11T12:02:30+00:00,GEN-01,2142.7,93.4,373.8,99.9,0,
2026-07-11T12:02:31+00:00,GEN-01,2155.0,95.2,382.3,99.3,0,
2026-07-11T12:02:32+00:00,GEN-01,2123.7,94.7,367.3,101.9,0,
2026-07-11T12:02:33+00:00,GEN-01,2124.1,94.5,362.1,100.4,0,
2026-07-11T12:02:34+00:00,GEN-01,2132.5,94.9,367.4,100.9,0,
2026-07-11T12:02:35+00:00,GEN-01,2150.5,93.9,378.9,101.2,0,
2026-07-11T12:02:36+00:00,GEN-01,2139.6,94.0,367.0,101.6,0,
2026-07-11T12:02:37+00:00,GEN-01,2148.2,95.1,379.2,100.5,0,
2026-07-11T12:02:38+00:00,GEN-01,2141.6,94.5,378.2,98.9,0,
2026-07-11T12:02:39+00:00,GEN-01,2152.1,94.9,389.0,100.5,0,
2026-07-11T12:02:40+00:00,GEN-01,2139.6,95.4,377.2,99.6,0,
2026-07-11T12:02:41+00:00,GEN-01,2128.7,95.9,369.4,99.9,0,
2026-07-11T12:02:42+00:00,GEN-01,2144.2,93.7,369.3,100.9,0,
2026-07-11T12:02:43+00:00,GEN-01,2137.7,94.0,379.1,100.3,0,
2026-07-11T12:02:44+00:00,GEN-01,2162.5,93.3,391.8,99.8,0,
2026-07-11T12:02:45+00:00,GEN-01,2133.8,93.9,366.7,99.9,0,
2026-07-11T12:02:46+00:00,GEN-01,2137.7,94.8,381.2,100.4,0,
2026-07-11T12:02:47+00:00,GEN-01,2131.4,94.0,371.9,101.1,0,
2026-07-11T12:02:48+00:00,GEN-01,2153.2,96.2,385.6,101.1,0,
2026-07-11T12:02:49+00:00,GEN-01,2148.9,94.1,383.9,98.9,0,
2026-07-11T12:02:50+00:00,GEN-01,2145.5,93.0,374.0,100.4,0,
2026-07-11T12:02:51+00:00,GEN-01,2116.9,93.7,351.3,100.3,0,
2026-07-11T12:02:52+00:00,GEN-01,2112.7,96.1,353.7,100.6,0,
2026-07-11T12:02:53+00:00,GEN-01,2139.4,93.7,373.7,100.6,0,
2026-07-11T12:02:54+00:00,GEN-01,2146.1,94.3,387.1,100.5,0,
2026-07-11T12:02:55+00:00,GEN-01,2157.4,93.7,388.2,100.8,0,
2026-07-11T12:02:56+00:00,GEN-01,2108.1,93.5,348.5,100.1,0,
2026-07-11T12:02:57+00:00,GEN-01,2132.4,95.3,358.7,100.9,0,
2026-07-11T12:02:58+00:00,GEN-01,2109.5,93.4,347.5,101.5,0,
2026-07-11T12:02:59+00:00,GEN-01,2120.3,92.9,359.1,99.7,0,
2026-07-11T12:03:00+00:00,GEN-01,2131.3,93.7,366.1,99.0,0,
2026-07-11T12:03:01+00:00,GEN-01,2149.0,93.8,372.4,99.7,0,
2026-07-11T12:03:02+00:00,GEN-01,2126.5,94.7,364.2,99.9,0,
2026-07-11T12:03:03+00:00,GEN-01,2123.5,94.4,349.6,99.7,0,
2026-07-11T12:03:04+00:00,GEN-01,2129.4,95.3,363.0,99.2,0,
2026-07-11T12:03:05+00:00,GEN-01,2152.9,94.1,390.0,99.4,0,
2026-07-11T12:03:06+00:00,GEN-01,2170.2,94.7,401.9,100.5,0,
2026-07-11T12:03:07+00:00,GEN-01,2110.7,94.7,343.1,100.6,0,
2026-07-11T12:03:08+00:00,GEN-01,2129.6,95.1,367.9,99.2,0,
2026-07-11T12:03:09+00:00,GEN-01,2127.1,93.3,352.7,99.7,0,
2026-07-11T12:03:10+00:00,GEN-01,2151.0,94.0,391.2,98.7,0,
2026-07-11T12:03:11+00:00,GEN-01,2139.9,92.1,377.7,99.3,0,
2026-07-11T12:03:12+00:00,GEN-01,2156.3,93.6,372.9,100.0,0,
2026-07-11T12:03:13+00:00,GEN-01,2117.9,93.3,355.9,99.5,0,
2026-07-11T12:03:14+00:00,GEN-01,2133.2,93.5,375.0,99.7,0,
2026-07-11T12:03:15+00:00,GEN-01,2126.0,95.5,364.5,98.7,0,
2026-07-11T12:03:16+00:00,GEN-01,2116.3,95.1,352.7,99.6,0,
2026-07-11T12:03:17+00:00,GEN-01,2130.2,93.0,358.9,98.4,0,
2026-07-11T12:03:18+00:00,GEN-01,2114.7,95.7,343.6,99.8,0,
2026-07-11T12:03:19+00:00,GEN-01,2164.9,95.2,398.4,99.7,0,
2026-07-11T12:03:20+00:00,GEN-01,2138.5,94.4,374.6,99.0,0,
2026-07-11T12:03:21+00:00,GEN-01,2116.8,94.1,362.4,99.6,0,
2026-07-11T12:03:22+00:00,GEN-01,2122.9,94.1,352.9,99.9,0,
2026-07-11T12:03:23+00:00,GEN-01,2157.8,94.2,400.9,100.1,0,
2026-07-11T12:03:24+00:00,GEN-01,2124.5,94.7,367.3,101.4,0,
2026-07-11T12:03:25+00:00,GEN-01,2141.9,93.9,380.7,101.0,0,
2026-07-11T12:03:26+00:00,GEN-01,2140.2,95.0,377.1,99.4,0,
2026-07-11T12:03:27+00:00,GEN-01,2147.7,93.9,379.6,101.2,0,
2026-07-11T12:03:28+00:00,GEN-01,2140.6,93.6,370.8,99.9,0,
2026-07-11T12:03:29+00:00,GEN-01,2127.8,94.0,366.8,101.7,0,
2026-07-11T12:03:30+00:00,GEN-01,2122.0,94.4,354.5,100.0,0,
2026-07-11T12:03:31+00:00,GEN-01,2104.1,94.5,346.3,99.3,0,
2026-07-11T12:03:32+00:00,GEN-01,2129.8,94.1,376.4,100.1,0,
2026-07-11T12:03:33+00:00,GEN-01,2132.5,92.9,378.5,99.7,0,
2026-07-11T12:03:34+00:00,GEN-01,2124.9,93.0,369.9,100.8,0,
2026-07-11T12:03:35+00:00,GEN-01,2128.0,92.7,367.0,99.4,0,
2026-07-11T12:03:36+00:00,GEN-01,2111.8,93.9,349.4,99.3,0,
2026-07-11T12:03:37+00:00,GEN-01,2162.4,94.6,404.0,97.8,0,
2026-07-11T12:03:38+00:00,GEN-01,2122.2,94.1,366.5,99.4,0,
2026-07-11T12:03:39+00:00,GEN-01,2114.0,94.0,347.5,99.1,0,
2026-07-11T12:03:40+00:00,GEN-01,2120.4,93.7,352.6,99.1,0,
2026-07-11T12:03:41+00:00,GEN-01,2126.7,93.8,364.7,100.5,0,
2026-07-11T12:03:42+00:00,GEN-01,2140.2,93.5,377.5,100.2,0,
2026-07-11T12:03:43+00:00,GEN-01,2092.5,94.9,327.2,99.6,0,
2026-07-11T12:03:44+00:00,GEN-01,2136.5,93.0,362.1,99.4,0,
2026-07-11T12:03:45+00:00,GEN-01,2119.4,93.3,355.6,98.9,0,
2026-07-11T12:03:46+00:00,GEN-01,2125.8,94.4,360.7,98.7,0,
2026-07-11T12:03:47+00:00,GEN-01,2143.6,93.7,381.4,100.0,0,
2026-07-11T12:03:48+00:00,GEN-01,2139.6,94.5,368.5,99.7,0,
2026-07-11T12:03:49+00:00,GEN-01,2117.8,93.6,358.0,98.7,0,
2026-07-11T12:03:50+00:00,GEN-01,2126.4,94.3,361.1,99.5,0,
2026-07-11T12:03:51+00:00,GEN-01,2155.8,94.2,392.6,99.2,0,
2026-07-11T12:03:52+00:00,GEN-01,2148.0,92.9,392.4,99.4,0,
2026-07-11T12:03:53+00:00,GEN-01,2140.4,94.4,379.5,100.8,0,
2026-07-11T12:03:54+00:00,GEN-01,2127.4,95.0,364.7,98.9,0,
2026-07-11T12:03:55+00:00,GEN-01,2141.5,93.4,383.1,100.5,0,
2026-07-11T12:03:56+00:00,GEN-01,2132.9,93.8,361.2,100.3,0,
2026-07-11T12:03:57+00:00,GEN-01,2118.5,94.4,354.3,99.5,0,
2026-07-11T12:03:58+00:00,GEN-01,2111.6,95.2,350.2,100.2,0,
2026-07-11T12:03:59+00:00,GEN-01,2134.3,94.2,369.4,99.8,0,
2026-07-11T12:04:00+00:00,GEN-01,2132.0,95.8,365.2,99.2,0,
2026-07-11T12:04:01+00:00,GEN-01,2144.2,93.6,391.1,98.0,0,
2026-07-11T12:04:02+00:00,GEN-01,2118.7,95.4,358.4,98.3,0,
2026-07-11T12:04:03+00:00,GEN-01,2146.8,93.3,385.6,98.6,0,
2026-07-11T12:04:04+00:00,GEN-01,2120.1,93.9,359.1,99.1,0,
2026-07-11T12:04:05+00:00,GEN-01,2144.2,93.1,370.1,99.3,0,
2026-07-11T12:04:06+00:00,GEN-01,2133.4,94.7,374.7,100.5,0,
2026-07-11T12:04:07+00:00,GEN-01,2116.4,94.4,359.1,99.4,0,
2026-07-11T12:04:08+00:00,GEN-01,2110.7,92.5,348.9,100.8,0,
2026-07-11T12:04:09+00:00,GEN-01,2122.9,91.7,358.6,100.3,0,
2026-07-11T12:04:10+00:00,GEN-01,2120.6,95.6,359.5,100.3,0,
2026-07-11T12:04:11+00:00,GEN-01,2138.5,93.6,364.3,99.3,0,
2026-07-11T12:04:12+00:00,GEN-01,2113.8,92.5,361.0,99.4,0,
2026-07-11T12:04:13+00:00,GEN-01,2101.8,93.1,338.6,99.9,0,
2026-07-11T12:04:14+00:00,GEN-01,2123.5,93.4,362.7,99.1,0,
2026-07-11T12:04:15+00:00,GEN-01,2152.5,95.1,387.8,99.4,0,
2026-07-11T12:04:16+00:00,GEN-01,2148.0,94.1,375.6,98.0,0,
2026-07-11T12:04:17+00:00,GEN-01,2114.0,93.8,353.9,99.8,0,
2026-07-11T12:04:18+00:00,GEN-01,2119.0,93.0,356.8,99.7,0,
2026-07-11T12:04:19+00:00,GEN-01,2127.7,94.3,364.8,99.0,0,
2026-07-11T12:04:20+00:00,GEN-01,2112.8,92.3,354.3,100.5,0,
2026-07-11T12:04:21+00:00,GEN-01,2118.9,94.6,350.9,100.6,0,
2026-07-11T12:04:22+00:00,GEN-01,2118.2,94.5,348.5,99.7,0,
2026-07-11T12:04:23+00:00,GEN-01,2106.4,93.4,345.3,98.8,0,
2026-07-11T12:04:24+00:00,GEN-01,2112.7,92.5,357.8,99.7,0,
2026-07-11T12:04:25+00:00,GEN-01,2114.5,93.2,357.3,99.5,0,
2026-07-11T12:04:26+00:00,GEN-01,2125.1,93.6,366.2,100.0,0,
2026-07-11T12:04:27+00:00,GEN-01,2103.7,95.3,337.7,99.0,0,
2026-07-11T12:04:28+00:00,GEN-01,2122.8,95.1,353.2,99.7,0,
2026-07-11T12:04:29+00:00,GEN-01,2106.3,93.2,349.8,99.8,0,
2026-07-11T12:04:30+00:00,GEN-01,2108.7,93.1,353.2,99.7,0,
2026-07-11T12:04:31+00:00,GEN-01,2103.8,92.6,344.1,99.6,0,
2026-07-11T12:04:32+00:00,GEN-01,2180.7,94.0,413.0,99.2,0,
2026-07-11T12:04:33+00:00,GEN-01,2139.1,93.2,373.5,98.8,0,
2026-07-11T12:04:34+00:00,GEN-01,2140.3,94.2,366.5,98.3,0,
2026-07-11T12:04:35+00:00,GEN-01,2132.1,93.7,371.2,97.4,0,
2026-07-11T12:04:36+00:00,GEN-01,2116.2,93.2,358.6,97.5,0,
2026-07-11T12:04:37+00:00,GEN-01,2120.5,92.8,361.3,98.5,0,
2026-07-11T12:04:38+00:00,GEN-01,2123.7,92.3,362.0,98.7,0,
2026-07-11T12:04:39+00:00,GEN-01,2125.8,94.1,369.6,100.1,0,
2026-07-11T12:04:40+00:00,GEN-01,2127.8,92.5,358.9,99.5,0,
2026-07-11T12:04:41+00:00,GEN-01,2141.6,94.1,367.6,98.5,0,
2026-07-11T12:04:42+00:00,GEN-01,2074.1,92.2,321.8,98.7,0,
2026-07-11T12:04:43+00:00,GEN-01,2110.0,91.5,348.7,98.5,0,
2026-07-11T12:04:44+00:00,GEN-01,2128.3,93.6,370.2,98.4,0,
2026-07-11T12:04:45+00:00,GEN-01,2112.6,93.1,351.8,100.6,0,
2026-07-11T12:04:46+00:00,GEN-01,2115.4,94.3,357.6,98.4,0,
2026-07-11T12:04:47+00:00,GEN-01,2139.9,93.5,383.7,99.3,0,
2026-07-11T12:04:48+00:00,GEN-01,2120.2,93.5,359.7,98.8,0,
2026-07-11T12:04:49+00:00,GEN-01,2143.9,94.2,371.5,98.0,0,
2026-07-11T12:04:50+00:00,GEN-01,2116.3,93.0,367.3,98.8,0,
2026-07-11T12:04:51+00:00,GEN-01,2120.3,94.0,358.6,97.7,0,
2026-07-11T12:04:52+00:00,GEN-01,2100.5,95.4,345.9,98.8,0,
2026-07-11T12:04:53+00:00,GEN-01,2086.5,93.7,327.1,99.6,0,
2026-07-11T12:04:54+00:00,GEN-01,2109.8,92.7,344.3,98.1,0,
2026-07-11T12:04:55+00:00,GEN-01,2116.8,93.4,353.2,99.7,0,
2026-07-11T12:04:56+00:00,GEN-01,2110.5,92.8,333.1,98.3,0,
2026-07-11T12:04:57+00:00,GEN-01,2095.3,93.2,338.3,98.5,0,
2026-07-11T12:04:58+00:00,GEN-01,2125.1,94.8,358.6,98.8,0,
2026-07-11T12:04:59+00:00,GEN-01,2116.2,92.6,364.7,99.8,0,
2026-07-11T12:05:00+00:00,GEN-01,2115.0,92.4,357.6,98.1,0,
2026-07-11T12:05:01+00:00,GEN-01,2103.0,93.8,350.6,99.2,0,
2026-07-11T12:05:02+00:00,GEN-01,2139.2,93.1,379.3,98.0,0,
2026-07-11T12:05:03+00:00,GEN-01,2136.4,93.3,369.2,99.4,0,
2026-07-11T12:05:04+00:00,GEN-01,2118.7,92.9,357.7,100.6,0,
2026-07-11T12:05:05+00:00,GEN-01,2112.1,93.6,357.6,97.3,0,
2026-07-11T12:05:06+00:00,GEN-01,2117.4,94.5,354.9,98.5,0,
2026-07-11T12:05:07+00:00,GEN-01,2138.9,93.9,376.6,98.2,0,
2026-07-11T12:05:08+00:00,GEN-01,2155.4,93.0,390.8,98.3,0,
2026-07-11T12:05:09+00:00,GEN-01,2113.2,93.1,354.9,97.3,0,
2026-07-11T12:05:10+00:00,GEN-01,2106.4,92.6,346.3,98.7,0,
2026-07-11T12:05:11+00:00,GEN-01,2085.4,92.6,335.3,98.0,0,
2026-07-11T12:05:12+00:00,GEN-01,2154.3,94.1,394.4,98.2,0,
2026-07-11T12:05:13+00:00,GEN-01,2095.6,93.7,337.2,99.0,0,
2026-07-11T12:05:14+00:00,GEN-01,2125.0,93.7,365.5,98.4,0,
2026-07-11T12:05:15+00:00,GEN-01,2119.2,93.7,354.2,98.1,0,
2026-07-11T12:05:16+00:00,GEN-01,2131.5,92.8,368.6,100.1,0,
2026-07-11T12:05:17+00:00,GEN-01,2098.4,93.3,341.2,98.8,0,
2026-07-11T12:05:18+00:00,GEN-01,2086.8,93.7,330.7,98.4,0,
2026-07-11T12:05:19+00:00,GEN-01,2113.1,94.5,340.0,98.6,0,
2026-07-11T12:05:20+00:00,GEN-01,2116.8,93.5,352.1,98.6,0,
2026-07-11T12:05:21+00:00,GEN-01,2127.7,93.3,358.7,98.5,0,
2026-07-11T12:05:22+00:00,GEN-01,2084.9,92.6,339.6,99.0,0,
2026-07-11T12:05:23+00:00,GEN-01,2103.2,94.1,350.9,97.9,0,
2026-07-11T12:05:24+00:00,GEN-01,2105.9,93.0,349.4,99.7,0,
2026-07-11T12:05:25+00:00,GEN-01,2089.3,93.4,327.2,98.7,0,
2026-07-11T12:05:26+00:00,GEN-01,2106.9,93.5,346.0,99.5,0,
2026-07-11T12:05:27+00:00,GEN-01,2121.2,92.6,361.5,98.3,0,
2026-07-11T12:05:28+00:00,GEN-01,2108.4,93.4,356.3,100.0,0,
2026-07-11T12:05:29+00:00,GEN-01,2087.1,94.1,321.8,99.0,0,
2026-07-11T12:05:30+00:00,GEN-01,2113.7,92.5,347.4,98.7,0,
2026-07-11T12:05:31+00:00,GEN-01,2121.2,92.8,352.0,99.9,0,
2026-07-11T12:05:32+00:00,GEN-01,2116.1,92.5,348.6,98.7,0,
2026-07-11T12:05:33+00:00,GEN-01,2119.7,93.2,354.1,99.2,0,
2026-07-11T12:05:34+00:00,GEN-01,2082.8,94.8,322.8,98.3,0,
2026-07-11T12:05:35+00:00,GEN-01,2114.4,93.4,359.2,100.8,0,
2026-07-11T12:05:36+00:00,GEN-01,2116.2,94.1,350.8,98.6,0,
2026-07-11T12:05:37+00:00,GEN-01,2101.4,93.3,342.4,98.2,0,
2026-07-11T12:05:38+00:00,GEN-01,2106.0,92.8,343.7,98.8,0,
2026-07-11T12:05:39+00:00,GEN-01,2095.0,93.1,326.5,99.4,0,
2026-07-11T12:05:40+00:00,GEN-01,2124.9,93.3,368.9,97.9,0,
2026-07-11T12:05:41+00:00,GEN-01,2101.6,92.9,346.9,99.3,0,
2026-07-11T12:05:42+00:00,GEN-01,2091.7,93.0,332.4,98.2,0,
2026-07-11T12:05:43+00:00,GEN-01,2108.5,93.1,345.6,98.0,0,
2026-07-11T12:05:44+00:00,GEN-01,2107.1,92.5,346.8,97.7,0,
2026-07-11T12:05:45+00:00,GEN-01,2115.3,94.2,357.6,99.5,0,
2026-07-11T12:05:46+00:00,GEN-01,2092.5,93.4,329.1,97.4,0,
2026-07-11T12:05:47+00:00,GEN-01,2094.6,92.9,331.3,97.8,0,
2026-07-11T12:05:48+00:00,GEN-01,2110.3,92.6,351.4,97.8,0,
2026-07-11T12:05:49+00:00,GEN-01,2137.9,93.3,368.0,98.2,0,
2026-07-11T12:05:50+00:00,GEN-01,2111.2,92.4,341.6,98.5,0,
2026-07-11T12:05:51+00:00,GEN-01,2083.5,92.0,326.3,97.8,0,
2026-07-11T12:05:52+00:00,GEN-01,2106.2,92.7,342.3,97.8,0,
2026-07-11T12:05:53+00:00,GEN-01,2091.8,93.9,323.0,96.4,0,
2026-07-11T12:05:54+00:00,GEN-01,2075.5,92.8,325.0,99.2,0,
2026-07-11T12:05:55+00:00,GEN-01,2092.8,93.1,335.2,98.6,0,
2026-07-11T12:05:56+00:00,GEN-01,2094.2,92.2,327.6,99.1,0,
2026-07-11T12:05:57+00:00,GEN-01,2108.9,93.3,339.1,98.6,0,
2026-07-11T12:05:58+00:00,GEN-01,2122.2,92.5,355.1,97.0,0,
2026-07-11T12:05:59+00:00,GEN-01,2119.3,92.4,355.1,99.0,0,
2026-07-11T12:06:00+00:00,GEN-01,2114.1,92.3,357.8,99.5,0,
2026-07-11T12:06:01+00:00,GEN-01,2095.2,92.8,330.2,97.0,0,
2026-07-11T12:06:02+00:00,GEN-01,2103.8,92.0,344.0,99.1,0,
2026-07-11T12:06:03+00:00,GEN-01,2100.7,92.5,331.4,97.6,0,
2026-07-11T12:06:04+00:00,GEN-01,2122.2,92.7,361.7,97.8,0,
2026-07-11T12:06:05+00:00,GEN-01,2091.0,92.1,334.6,97.2,0,
2026-07-11T12:06:06+00:00,GEN-01,2092.3,91.3,341.4,97.4,0,
2026-07-11T12:06:07+00:00,GEN-01,2122.9,93.2,365.2,98.2,0,
2026-07-11T12:06:08+00:00,GEN-01,2108.8,91.8,341.3,98.6,0,
2026-07-11T12:06:09+00:00,GEN-01,2093.2,91.2,333.9,98.6,0,
2026-07-11T12:06:10+00:00,GEN-01,2102.2,92.8,345.7,98.6,0,
2026-07-11T12:06:11+00:00,GEN-01,2101.7,92.7,337.6,97.8,0,
2026-07-11T12:06:12+00:00,GEN-01,2102.1,93.6,338.5,98.5,0,
2026-07-11T12:06:13+00:00,GEN-01,2111.1,93.8,349.5,98.7,0,
2026-07-11T12:06:14+00:00,GEN-01,2104.4,91.0,343.8,98.9,0,
2026-07-11T12:06:15+00:00,GEN-01,2095.9,92.3,327.7,98.5,0,
2026-07-11T12:06:16+00:00,GEN-01,2090.8,92.9,332.9,99.3,0,
2026-07-11T12:06:17+00:00,GEN-01,2072.2,91.6,319.9,98.1,0,
2026-07-11T12:06:18+00:00,GEN-01,2091.4,93.6,330.3,96.3,0,
2026-07-11T12:06:19+00:00,GEN-01,2114.9,93.0,355.5,98.6,0,
2026-07-11T12:06:20+00:00,GEN-01,2100.9,92.1,343.5,98.4,0,
2026-07-11T12:06:21+00:00,GEN-01,2087.5,92.3,329.1,98.8,0,
2026-07-11T12:06:22+00:00,GEN-01,2093.4,92.9,330.3,97.2,0,
2026-07-11T12:06:23+00:00,GEN-01,2084.0,94.3,322.0,98.8,0,
2026-07-11T12:06:24+00:00,GEN-01,2101.0,94.2,349.9,98.3,0,
2026-07-11T12:06:25+00:00,GEN-01,2126.6,91.5,371.5,97.2,0,
2026-07-11T12:06:26+00:00,GEN-01,2123.4,93.1,351.6,97.0,0,
2026-07-11T12:06:27+00:00,GEN-01,2114.0,91.4,349.1,98.7,0,
2026-07-11T12:06:28+00:00,GEN-01,2107.5,92.5,349.3,99.7,0,
2026-07-11T12:06:29+00:00,GEN-01,2092.2,91.8,333.7,98.5,0,
2026-07-11T12:06:30+00:00,GEN-01,2076.7,92.4,331.7,97.3,0,
2026-07-11T12:06:31+00:00,GEN-01,2095.3,92.2,329.8,98.3,0,
2026-07-11T12:06:32+00:00,GEN-01,2088.2,92.9,332.4,97.2,0,
2026-07-11T12:06:33+00:00,GEN-01,2107.2,92.0,347.9,97.7,0,
2026-07-11T12:06:34+00:00,GEN-01,2096.9,93.1,337.8,98.2,0,
2026-07-11T12:06:35+00:00,GEN-01,2085.6,92.4,322.1,97.7,0,
2026-07-11T12:06:36+00:00,GEN-01,2100.9,91.8,334.9,98.8,0,
2026-07-11T12:06:37+00:00,GEN-01,2137.7,93.7,371.9,96.6,0,
2026-07-11T12:06:38+00:00,GEN-01,2080.0,92.8,309.9,98.0,0,
2026-07-11T12:06:39+00:00,GEN-01,2110.5,92.3,357.7,98.7,0,
2026-07-11T12:06:40+00:00,GEN-01,2102.2,92.6,343.0,98.0,0,
2026-07-11T12:06:41+00:00,GEN-01,2091.6,93.0,339.0,98.6,0,
2026-07-11T12:06:42+00:00,GEN-01,2081.4,92.4,324.7,97.5,0,
2026-07-11T12:06:43+00:00,GEN-01,2092.9,92.0,346.1,98.4,0,
2026-07-11T12:06:44+00:00,GEN-01,2095.7,92.3,337.9,96.9,0,
2026-07-11T12:06:45+00:00,GEN-01,2103.7,92.0,344.3,97.8,0,
2026-07-11T12:06:46+00:00,GEN-01,2102.5,92.0,352.5,97.6,0,
2026-07-11T12:06:47+00:00,GEN-01,2096.5,93.7,341.7,98.3,0,
2026-07-11T12:06:48+00:00,GEN-01,2081.3,93.0,337.9,97.3,0,
2026-07-11T12:06:49+00:00,GEN-01,2095.9,93.4,337.3,97.8,0,
2026-07-11T12:06:50+00:00,GEN-01,2084.1,92.0,326.7,95.1,0,
2026-07-11T12:06:51+00:00,GEN-01,2075.2,91.0,322.5,97.4,0,
2026-07-11T12:06:52+00:00,GEN-01,2104.1,92.1,345.2,98.2,0,
2026-07-11T12:06:53+00:00,GEN-01,2080.4,92.8,324.1,98.7,0,
2026-07-11T12:06:54+00:00,GEN-01,2072.2,91.9,319.0,98.1,0,
2026-07-11T12:06:55+00:00,GEN-01,2091.3,92.5,325.1,97.7,0,
2026-07-11T12:06:56+00:00,GEN-01,2060.8,91.6,304.1,99.2,0,
2026-07-11T12:06:57+00:00,GEN-01,2088.5,92.7,333.2,97.7,0,
2026-07-11T12:06:58+00:00,GEN-01,2096.0,92.0,331.7,97.5,0,
2026-07-11T12:06:59+00:00,GEN-01,2082.8,92.3,317.4,97.9,0,
2026-07-11T12:07:00+00:00,GEN-01,2092.4,92.8,319.1,97.6,0,
2026-07-11T12:07:01+00:00,GEN-01,2121.0,91.7,356.0,96.8,0,
2026-07-11T12:07:02+00:00,GEN-01,2109.8,91.4,346.3,96.3,0,
2026-07-11T12:07:03+00:00,GEN-01,2102.2,91.6,338.6,96.7,0,
2026-07-11T12:07:04+00:00,GEN-01,2097.0,92.7,346.2,97.8,0,
2026-07-11T12:07:05+00:00,GEN-01,2080.0,92.0,333.6,98.0,0,
2026-07-11T12:07:06+00:00,GEN-01,2085.5,93.1,321.5,97.9,0,
2026-07-11T12:07:07+00:00,GEN-01,2083.0,92.6,318.4,97.1,0,
2026-07-11T12:07:08+00:00,GEN-01,2087.5,93.1,330.2,97.1,0,
2026-07-11T12:07:09+00:00,GEN-01,2088.6,92.3,333.2,98.2,0,
2026-07-11T12:07:10+00:00,GEN-01,2074.5,93.1,311.2,96.9,0,
2026-07-11T12:07:11+00:00,GEN-01,2110.7,92.8,346.2,97.1,0,
2026-07-11T12:07:12+00:00,GEN-01,2070.6,90.6,314.4,98.7,0,
2026-07-11T12:07:13+00:00,GEN-01,2091.5,93.3,321.8,97.6,1,oil_decline
2026-07-11T12:07:14+00:00,GEN-01,2101.3,92.8,334.6,97.1,1,oil_decline
2026-07-11T12:07:15+00:00,GEN-01,2085.2,91.8,328.2,97.0,1,oil_decline
2026-07-11T12:07:16+00:00,GEN-01,2075.3,91.2,321.0,98.6,1,oil_decline
2026-07-11T12:07:17+00:00,GEN-01,2085.6,90.6,324.5,97.6,1,oil_decline
2026-07-11T12:07:18+00:00,GEN-01,2114.1,92.2,348.1,97.8,1,oil_decline
2026-07-11T12:07:19+00:00,GEN-01,2094.1,91.4,336.4,97.8,1,oil_decline
2026-07-11T12:07:20+00:00,GEN-01,2080.2,91.2,318.3,96.2,1,oil_decline
2026-07-11T12:07:21+00:00,GEN-01,2093.1,91.3,321.4,97.1,1,oil_decline
2026-07-11T12:07:22+00:00,GEN-01,2081.2,90.8,321.2,98.0,1,oil_decline
2026-07-11T12:07:23+00:00,GEN-01,2055.8,92.8,301.7,97.8,1,oil_decline
2026-07-11T12:07:24+00:00,GEN-01,2087.4,91.4,325.8,98.2,1,oil_decline
2026-07-11T12:07:25+00:00,GEN-01,2099.2,92.0,331.2,97.2,1,oil_decline
